inscricao_id,criterio_id,resposta,confirmado
213060,52,true,false
213061,41,true,false
213061,42,true,false
213061,50,true,false
213062,42,true,false
213063,41,true,false
213063,51,true,false
213064,41,true,false
213064,42,true,false
213064,50,true,false
213064,51,true,false
213066,51,true,false
213067,41,true,false
213067,42,true,false
213067,51,true,false
213068,41,true,false
213068,42,true,false
213068,44,true,false
213068,46,true,false
213068,51,true,false
213069,41,true,false
213069,42,true,false
213069,49,true,false
213069,50,true,false
213069,51,true,false
213070,42,true,false
213070,49,true,false
213071,41,true,false
213071,42,true,false
213072,41,true,false
213072,42,true,false
213072,51,true,false
213073,50,true,false
213073,52,true,false
213074,41,true,false
213074,42,true,false
213074,49,true,false
213074,52,true,false
213075,41,true,false
213075,42,true,false
213075,44,true,false
213075,51,true,false
213076,41,true,false
213076,42,true,false
213076,51,true,false
213077,41,true,false
213077,42,true,false
213078,41,true,false
213078,42,true,false
213078,51,true,false
213079,42,true,false
213079,49,true,false
213080,51,true,false
213080,52,true,false
213082,42,true,false
213082,50,true,false
213083,41,true,false
213083,42,true,false
213083,47,true,false
213083,50,true,false
213084,42,true,false
213085,41,true,false
213085,42,true,false
213086,51,true,false
213087,41,true,false
213087,42,true,false
213087,51,true,false
213088,51,true,false
213089,42,true,false
213091,41,true,false
213091,42,true,false
213091,51,true,false
213092,41,true,false
213092,42,true,false
213092,52,true,false
213093,41,true,false
213093,42,true,false
213093,49,true,false
213093,51,true,false
213094,41,true,false
213094,42,true,false
213094,44,true,false
213095,41,true,false
213095,42,true,false
213095,50,true,false
213097,41,true,false
213097,42,true,false
213097,51,true,false
213098,41,true,false
213098,42,true,false
213099,40,true,false
213099,51,true,false
213100,41,true,false
213100,42,true,false
213100,47,true,false
213100,49,true,false
213101,41,true,false
213101,42,true,false
213102,41,true,false
213102,42,true,false
213102,51,true,false
213103,41,true,false
213103,42,true,false
213103,51,true,false
213104,41,true,false
213104,42,true,false
213104,48,true,false
213105,41,true,false
213105,42,true,false
213105,51,true,false
213106,42,true,false
213107,42,true,false
213108,41,true,false
213108,42,true,false
213108,51,true,false
213109,41,true,false
213109,42,true,false
213109,51,true,false
213110,41,true,false
213110,42,true,false
213110,51,true,false
213113,41,true,false
213113,42,true,false
213114,41,true,false
213114,42,true,false
213114,47,true,false
213114,51,true,false
213115,40,true,false
213115,41,true,false
213115,42,true,false
213116,41,true,false
213117,41,true,false
213117,42,true,false
213117,46,true,false
213118,41,true,false
213118,42,true,false
213118,49,true,false
213118,51,true,false
213119,41,true,false
213119,42,true,false
213119,50,true,false
213119,51,true,false
213120,51,true,false
213121,41,true,false
213121,42,true,false
213121,51,true,false
213125,49,true,false
213129,49,true,false
213130,42,true,false
213131,40,false,true
213131,41,false,true
213131,42,false,true
213131,43,false,true
213131,44,false,true
213131,45,false,true
213131,46,false,true
213131,47,false,true
213131,48,false,true
213131,49,false,true
213131,50,false,true
213131,51,false,true
213131,52,false,true
213132,40,false,true
213132,41,false,true
213132,42,false,true
213132,43,false,true
213132,44,false,true
213132,45,false,true
213132,46,false,true
213132,47,false,true
213132,48,false,true
213132,49,false,true
213132,50,false,true
213132,51,false,true
213132,52,false,true
213133,40,false,true
213133,41,false,true
213133,42,false,true
213133,43,false,true
213133,44,false,true
213133,45,false,true
213133,46,false,true
213133,47,false,true
213133,48,false,true
213133,49,false,true
213133,50,false,true
213133,51,false,true
213133,52,false,true
213134,41,false,true
213134,42,false,true
213134,43,false,true
213134,44,false,true
213134,45,false,true
213134,46,false,true
213134,47,false,true
213134,48,false,true
213134,49,false,true
213134,50,false,true
213134,51,false,true
213135,42,true,false
213136,41,true,false
213137,40,false,true
213137,41,false,true
213137,42,false,true
213137,43,false,true
213137,44,false,true
213137,45,false,true
213137,46,false,true
213137,47,false,true
213137,48,false,true
213137,49,false,true
213137,50,false,true
213137,51,false,true
213137,52,false,true
213138,40,false,true
213138,41,true,true
213138,42,true,true
213138,43,false,true
213138,44,false,true
213138,45,false,true
213138,46,false,true
213138,47,false,true
213138,48,false,true
213138,49,false,true
213138,50,false,true
213138,51,false,true
213138,52,false,true
213139,40,false,true
213139,41,true,true
213139,42,true,true
213139,43,false,true
213139,44,false,true
213139,45,false,true
213139,46,false,true
213139,47,false,true
213139,48,false,true
213139,49,false,true
213139,50,true,true
213139,51,true,true
213139,52,true,true
213140,40,false,true
213140,41,true,true
213140,42,true,true
213140,43,false,true
213140,44,false,true
213140,45,false,true
213140,46,true,true
213140,47,false,true
213140,48,false,true
213140,49,false,true
213140,50,false,true
213140,51,false,true
213140,52,true,true
213141,40,false,true
213141,41,true,true
213141,42,true,true
213141,43,false,true
213141,44,false,true
213141,45,false,true
213141,46,false,true
213141,47,false,true
213141,48,false,true
213141,49,false,true
213141,50,false,true
213141,51,false,true
213141,52,false,true
213142,40,false,true
213142,41,true,true
213142,42,true,true
213142,43,false,true
213142,44,false,true
213142,45,false,true
213142,46,false,true
213142,47,false,true
213142,48,false,true
213142,49,false,true
213142,50,false,true
213142,51,false,true
213142,52,false,true
213143,40,false,true
213143,41,false,true
213143,42,false,true
213143,43,false,true
213143,44,false,true
213143,45,false,true
213143,46,false,true
213143,47,false,true
213143,48,false,true
213143,49,false,true
213143,50,false,true
213143,51,false,true
213143,52,true,true
213144,41,true,false
213153,49,true,false
213153,52,true,true
213159,41,true,false
213159,42,true,false
213159,51,true,false
213160,42,true,false
213161,40,false,true
213161,41,false,true
213161,42,false,true
213161,43,false,true
213161,44,false,true
213161,45,false,true
213161,46,false,true
213161,47,false,true
213161,48,false,true
213161,49,false,true
213161,50,true,true
213161,52,true,false
213162,51,true,true
213163,40,false,true
213163,41,false,true
213163,42,false,true
213163,43,false,true
213163,44,false,true
213163,45,false,true
213163,46,false,true
213163,47,false,true
213163,48,false,true
213163,49,false,true
213163,50,false,true
213163,51,false,true
213163,52,true,true
213164,40,false,true
213164,41,true,true
213164,42,true,true
213164,43,false,true
213164,44,false,true
213164,45,false,true
213164,46,false,true
213164,47,false,true
213164,48,false,true
213164,49,false,true
213164,50,false,true
213164,51,false,true
213164,52,false,true
213165,40,false,true
213165,41,false,true
213165,42,false,true
213165,43,false,true
213165,44,false,true
213165,45,false,true
213165,46,false,true
213165,47,false,true
213165,48,false,true
213165,49,false,true
213165,50,false,true
213165,51,false,true
213165,52,false,true
213166,41,true,false
213166,50,true,false
213166,51,true,false
213167,40,false,true
213167,41,false,true
213167,42,false,true
213167,43,false,true
213167,44,false,true
213167,45,false,true
213167,46,false,true
213167,47,false,true
213167,48,false,true
213167,49,false,true
213167,50,false,true
213167,51,false,true
213167,52,false,true
213168,40,false,true
213168,41,false,true
213168,42,false,true
213168,43,false,true
213168,44,false,true
213168,45,false,true
213168,46,false,true
213168,47,false,true
213168,48,false,true
213168,49,false,true
213168,50,false,true
213168,51,false,true
213168,52,false,true
213169,41,true,false
213169,49,true,false
213169,50,true,false
213170,40,false,true
213170,41,false,true
213170,42,false,true
213170,43,false,true
213170,44,false,true
213170,45,false,true
213170,46,false,true
213170,47,false,true
213170,48,false,true
213170,49,false,true
213170,50,false,true
213170,51,false,true
213170,52,false,true
213171,40,false,true
213171,41,false,true
213171,42,false,true
213171,43,false,true
213171,44,false,true
213171,45,false,true
213171,46,false,true
213171,47,false,true
213171,48,false,true
213171,49,false,true
213171,50,false,true
213171,51,false,true
213171,52,false,true
213172,48,true,false
213172,51,true,false
213173,40,false,true
213173,41,true,true
213173,42,false,true
213173,43,false,true
213173,44,false,true
213173,45,false,true
213173,46,false,true
213173,47,false,true
213173,48,false,true
213173,49,false,true
213173,50,false,true
213173,51,false,true
213173,52,false,true
213175,40,false,true
213175,41,false,true
213175,42,false,true
213175,43,false,true
213175,44,false,true
213175,45,false,true
213175,46,false,true
213175,47,false,true
213175,48,false,true
213175,49,false,true
213175,50,false,true
213175,51,false,true
213175,52,false,true
213176,41,true,false
213176,42,true,false
213177,40,false,true
213177,41,false,true
213177,42,false,true
213177,43,false,true
213177,44,false,true
213177,45,false,true
213177,46,false,true
213177,47,false,true
213177,48,false,true
213177,49,false,true
213177,50,false,true
213177,51,false,true
213177,52,false,true
213178,40,false,true
213178,41,false,true
213178,42,false,true
213178,43,false,true
213178,44,false,true
213178,45,false,true
213178,46,false,true
213178,47,false,true
213178,48,false,true
213178,49,false,true
213178,50,false,true
213178,51,false,true
213178,52,false,true
213179,40,false,true
213179,41,false,true
213179,42,false,true
213179,43,false,true
213179,44,false,true
213179,45,false,true
213179,46,false,true
213179,47,false,true
213179,48,false,true
213179,49,false,true
213179,50,false,true
213179,51,true,true
213179,52,false,true
213180,40,false,true
213180,41,false,true
213180,42,false,true
213180,43,false,true
213180,44,false,true
213180,45,false,true
213180,46,false,true
213180,47,false,true
213180,48,false,true
213180,49,false,true
213180,50,false,true
213180,51,false,true
213180,52,false,true
213181,40,false,true
213181,41,false,true
213181,42,false,true
213181,43,false,true
213181,44,false,true
213181,45,false,true
213181,46,false,true
213181,47,false,true
213181,48,false,true
213181,49,false,true
213181,50,false,true
213181,51,false,true
213181,52,false,true
213182,40,false,true
213182,41,false,true
213182,42,false,true
213182,43,false,true
213182,44,false,true
213182,45,false,true
213182,46,false,true
213182,47,false,true
213182,48,false,true
213182,49,false,true
213182,50,false,true
213182,51,false,true
213182,52,false,true
213183,40,false,true
213183,41,false,true
213183,42,false,true
213183,43,false,true
213183,44,false,true
213183,45,false,true
213183,46,false,true
213183,47,false,true
213183,48,false,true
213183,49,false,true
213183,50,false,true
213183,51,false,true
213183,52,false,true
213184,40,false,true
213184,41,false,true
213184,42,false,true
213184,43,false,true
213184,44,false,true
213184,45,false,true
213184,46,false,true
213184,47,false,true
213184,48,false,true
213184,49,false,true
213184,50,false,true
213184,51,false,true
213184,52,false,true
213185,40,false,true
213185,41,false,true
213185,42,false,true
213185,43,false,true
213185,44,false,true
213185,45,false,true
213185,46,false,true
213185,47,false,true
213185,48,false,true
213185,49,false,true
213185,50,false,true
213185,51,false,true
213185,52,false,true
213186,51,true,true
213187,49,true,false
213188,51,true,false
213190,42,true,false
213190,51,true,false
213191,41,true,true
213191,42,true,true
213193,41,true,true
213193,42,true,true
213205,41,true,true
213205,42,true,true
213206,42,false,true
213206,43,false,true
213206,44,false,true
213206,45,false,true
213206,46,false,true
213206,47,false,true
213206,48,false,true
213206,49,false,true
213206,50,false,true
213206,51,false,true
213206,52,false,true
213207,40,false,true
213207,41,false,true
213207,42,false,true
213207,43,false,true
213207,44,false,true
213207,45,false,true
213207,46,false,true
213207,47,false,true
213207,48,false,true
213207,49,false,true
213207,50,false,true
213207,51,false,true
213207,52,false,true
213209,40,false,true
213209,41,false,true
213209,42,true,true
213209,43,false,true
213209,44,false,true
213209,45,false,true
213209,46,false,true
213209,47,false,true
213209,48,false,true
213209,49,false,true
213209,50,false,true
213209,51,false,true
213210,41,true,false
213211,40,true,false
213212,40,false,true
213212,41,false,true
213212,42,false,true
213212,43,false,true
213212,44,false,true
213212,45,false,true
213212,46,false,true
213212,47,false,true
213212,48,false,true
213212,49,true,true
213212,50,false,true
213212,51,false,true
213212,52,false,true
213213,41,true,false
213213,42,true,false
213214,42,true,false
213215,40,false,true
213215,41,false,true
213215,42,false,true
213215,43,false,true
213215,44,false,true
213215,45,false,true
213215,46,false,true
213215,47,false,true
213215,48,false,true
213215,49,false,true
213215,50,false,true
213215,51,false,true
213215,52,true,true
213216,42,true,false
213217,41,true,false
213217,42,true,false
213217,52,true,false
213219,51,true,false
213221,42,true,false
213222,44,true,false
213223,49,true,false
213225,41,true,false
213225,42,true,false
213225,49,true,false
213226,46,true,false
213226,48,true,false
213226,50,true,false
213227,40,false,true
213227,41,true,true
213227,42,true,true
213227,43,false,true
213227,44,false,true
213227,45,false,true
213227,46,false,true
213227,47,false,true
213227,48,false,true
213227,49,false,true
213227,50,false,true
213227,51,false,true
213227,52,false,true
213229,40,false,true
213229,41,false,true
213229,42,false,true
213229,43,false,true
213229,44,false,true
213229,45,false,true
213229,46,false,true
213229,47,false,true
213229,48,false,true
213229,49,false,true
213229,50,false,true
213229,51,false,true
213229,52,false,true
213230,40,false,true
213230,41,false,true
213230,42,false,true
213230,43,false,true
213230,44,false,true
213230,45,false,true
213230,46,false,true
213230,47,false,true
213230,48,false,true
213230,49,true,true
213230,50,false,true
213230,51,false,true
213230,52,false,true
213231,40,false,true
213231,41,false,true
213231,42,false,true
213231,43,false,true
213231,44,false,true
213231,45,false,true
213231,46,false,true
213231,47,false,true
213231,48,false,true
213231,49,false,true
213231,50,false,true
213231,51,false,true
213231,52,false,true
213233,42,true,false
213234,41,true,false
213234,49,true,false
213234,50,true,true
213236,42,true,false
213236,49,true,false
213237,40,false,true
213237,41,true,true
213237,42,true,true
213237,43,false,true
213237,44,false,true
213237,45,false,true
213237,46,false,true
213237,47,false,true
213237,48,false,true
213237,49,false,true
213237,50,false,true
213237,51,false,true
213237,52,false,true
213238,40,false,true
213238,41,true,true
213238,42,true,true
213238,43,false,true
213238,44,false,true
213238,45,false,true
213238,46,false,true
213238,47,false,true
213238,48,false,true
213238,49,true,true
213238,50,true,true
213238,51,false,true
213238,52,false,true
213240,41,true,true
213240,42,false,true
213240,43,false,true
213240,44,false,true
213240,45,false,true
213240,46,false,true
213240,47,false,true
213240,48,false,true
213240,49,true,true
213240,50,false,true
213240,51,true,true
213240,52,false,true
213242,42,true,false
213246,51,true,false
213248,51,true,false
213249,40,false,true
213249,41,true,true
213249,42,false,true
213249,43,false,true
213249,44,false,true
213249,45,false,true
213249,46,false,true
213249,47,false,true
213249,48,false,true
213249,49,false,true
213249,50,true,true
213249,51,true,true
213249,52,false,true
213250,42,true,false
213250,49,true,false
213251,40,true,true
213251,41,true,true
213251,42,true,true
213251,43,false,true
213251,44,false,true
213251,45,false,true
213251,46,false,true
213251,47,false,true
213251,48,false,true
213251,49,false,true
213251,50,false,true
213251,51,false,true
213251,52,false,true
213253,40,false,true
213253,41,false,true
213253,42,false,true
213253,43,false,true
213253,44,false,true
213253,45,false,true
213253,46,false,true
213253,47,false,true
213253,48,false,true
213253,49,false,true
213253,50,false,true
213253,51,false,true
213253,52,false,true
213254,42,true,false
213254,51,true,false
213255,40,false,true
213255,41,true,true
213255,42,true,true
213255,43,false,true
213255,44,false,true
213255,45,false,true
213255,46,false,true
213255,47,false,true
213255,48,false,true
213255,49,false,true
213255,50,false,true
213255,51,false,true
213255,52,false,true
213256,46,true,false
213256,52,true,false
213257,40,false,true
213257,41,false,true
213257,42,false,true
213257,43,false,true
213257,44,false,true
213257,45,false,true
213257,46,false,true
213257,47,false,true
213257,48,false,true
213257,49,false,true
213257,50,false,true
213257,51,false,true
213257,52,false,true
213258,40,false,true
213258,41,false,true
213258,42,false,true
213258,43,false,true
213258,44,false,true
213258,45,false,true
213258,46,false,true
213258,47,false,true
213258,48,false,true
213258,49,false,true
213258,50,false,true
213258,51,false,true
213258,52,false,true
213259,40,false,true
213259,41,false,true
213259,42,false,true
213259,43,false,true
213259,44,false,true
213259,45,false,true
213259,46,false,true
213259,47,false,true
213259,48,false,true
213259,49,false,true
213259,50,false,true
213259,51,false,true
213259,52,false,true
213260,42,true,false
213262,42,true,false
213263,40,true,true
213263,41,true,false
213263,42,true,false
213263,49,true,false
213263,51,true,false
213266,42,true,false
213268,40,false,true
213268,41,false,true
213268,42,false,true
213268,43,false,true
213268,44,false,true
213268,45,false,true
213268,46,false,true
213268,47,false,true
213268,48,false,true
213268,49,false,true
213268,50,false,true
213268,51,false,true
213268,52,false,true
213271,42,true,false
213272,49,true,false
213273,40,false,true
213273,41,false,true
213273,42,false,true
213273,43,false,true
213273,44,false,true
213273,45,false,true
213273,46,false,true
213273,47,false,true
213273,48,false,true
213273,49,false,true
213273,50,false,true
213273,51,false,true
213273,52,false,true
213274,42,true,false
213274,51,true,false
213277,42,true,false
213278,42,true,false
213279,41,true,false
213280,41,true,false
213280,42,true,false
213281,42,true,false
213282,40,true,false
213282,41,true,false
213282,42,true,false
213284,41,true,false
213284,42,true,false
213284,51,true,false
213285,41,true,false
213285,42,true,false
213285,51,true,false
213286,41,true,false
213286,42,true,false
213286,50,true,false
213287,41,true,false
213287,42,true,false
213290,41,true,true
213290,42,true,true
213291,51,true,false
213292,41,true,false
213292,42,true,false
213293,41,true,false
213293,42,true,true
213294,50,true,false
213296,41,true,true
213296,42,false,true
213298,41,true,true
213298,42,true,true
213299,41,true,true
213299,42,true,true
213303,51,true,false
213316,40,false,true
213316,41,false,true
213316,42,false,true
213316,43,false,true
213316,44,false,true
213316,45,false,true
213316,46,false,true
213316,47,false,true
213316,48,false,true
213316,49,false,true
213316,50,false,true
213316,51,false,true
213316,52,false,true
213317,40,false,true
213317,41,true,true
213317,42,true,true
213317,43,false,true
213317,44,false,true
213317,45,false,true
213317,46,false,true
213317,47,false,true
213317,48,false,true
213317,49,true,true
213317,50,false,true
213317,51,true,true
213317,52,false,true
213318,41,true,false
213318,42,true,false
213318,49,true,false
213318,50,true,false
213320,41,true,false
213320,42,true,false
213320,51,true,false
213322,40,true,false
213322,41,true,false
213322,42,true,false
213322,49,true,false
213324,40,false,true
213324,41,false,true
213324,42,false,true
213324,43,false,true
213324,44,false,true
213324,45,false,true
213324,46,false,true
213324,47,false,true
213324,48,false,true
213324,49,false,true
213324,50,false,true
213324,51,false,true
213324,52,false,true
213325,41,true,false
213325,42,true,false
213327,40,false,true
213327,41,false,true
213327,42,false,true
213327,43,false,true
213327,44,false,true
213327,45,false,true
213327,46,false,true
213327,47,false,true
213327,48,false,true
213327,49,false,true
213327,50,false,true
213327,51,false,true
213327,52,false,true
213328,42,true,false
213328,49,true,false
213329,40,false,true
213329,41,false,true
213329,42,false,true
213329,43,false,true
213329,44,false,true
213329,45,false,true
213329,46,false,true
213329,47,false,true
213329,48,false,true
213329,49,false,true
213329,50,false,true
213329,51,false,true
213329,52,false,true
213330,49,true,false
213331,40,false,true
213331,41,false,true
213331,42,false,true
213331,43,false,true
213331,44,false,true
213331,45,false,true
213331,46,false,true
213331,47,false,true
213331,48,false,true
213331,49,false,true
213331,50,false,true
213331,51,false,true
213331,52,false,true
213332,40,false,true
213332,41,false,true
213332,42,false,true
213332,43,false,true
213332,44,false,true
213332,45,false,true
213332,46,false,true
213332,47,false,true
213332,48,false,true
213332,49,false,true
213332,50,false,true
213332,51,false,true
213332,52,false,true
213333,42,true,false
213334,41,false,true
213334,42,false,true
213334,43,false,true
213334,44,false,true
213334,45,false,true
213334,46,false,true
213334,47,false,true
213334,48,false,true
213334,49,false,true
213334,50,false,true
213334,51,false,true
213334,52,false,true
213335,40,false,true
213335,41,false,true
213335,42,false,true
213335,43,false,true
213335,44,false,true
213335,45,false,true
213335,46,false,true
213335,47,false,true
213335,48,false,true
213335,49,false,true
213335,50,false,true
213335,51,false,true
213335,52,false,true
213336,40,false,true
213336,41,false,true
213336,42,false,true
213336,43,false,true
213336,44,false,true
213336,45,false,true
213336,46,false,true
213336,47,false,true
213336,48,false,true
213336,49,false,true
213336,50,false,true
213336,51,false,true
213336,52,false,true
213337,40,false,true
213337,41,false,true
213337,42,false,true
213337,43,false,true
213337,44,false,true
213337,45,false,true
213337,46,false,true
213337,47,false,true
213337,48,false,true
213337,49,false,true
213337,50,false,true
213337,51,false,true
213337,52,false,true
213339,40,false,true
213339,41,false,true
213339,42,false,true
213339,43,false,true
213339,44,false,true
213339,45,false,true
213339,46,false,true
213339,47,false,true
213339,48,false,true
213339,49,false,true
213339,50,false,true
213339,51,false,true
213339,52,false,true
213342,40,false,true
213342,41,false,true
213342,42,false,true
213342,43,false,true
213342,44,false,true
213342,45,false,true
213342,46,false,true
213342,47,false,true
213342,48,false,true
213342,49,false,true
213342,50,false,true
213342,51,false,true
213342,52,false,true
213343,41,true,false
213346,41,true,false
213347,40,false,true
213347,41,false,true
213347,42,false,true
213347,43,false,true
213347,44,false,true
213347,45,false,true
213347,46,false,true
213347,47,false,true
213347,48,false,true
213347,49,false,true
213347,50,false,true
213347,51,false,true
213347,52,false,true
213348,50,true,false
213348,51,true,false
213349,41,true,false
213349,42,true,false
213349,49,true,false
213350,51,true,false
213350,52,true,false
213351,41,true,false
213351,42,true,false
213351,49,true,false
213352,40,false,true
213352,41,true,true
213352,42,true,true
213352,43,false,true
213352,44,false,true
213352,45,false,true
213352,46,false,true
213352,47,false,true
213352,48,false,true
213352,49,false,true
213352,50,false,true
213352,51,true,true
213352,52,false,true
213354,40,false,true
213354,41,true,false
213354,42,true,false
213354,44,true,false
213355,40,false,true
213355,41,true,true
213355,42,true,true
213355,43,false,true
213355,44,false,true
213355,45,false,true
213355,46,false,true
213355,47,false,true
213355,48,false,true
213355,49,true,true
213355,50,false,true
213355,51,true,true
213355,52,false,true
213357,40,false,true
213357,41,false,true
213357,42,true,true
213357,43,false,true
213357,44,false,true
213357,45,false,true
213357,46,false,true
213357,47,false,true
213357,48,false,true
213357,49,false,true
213357,50,true,true
213357,51,false,true
213357,52,false,true
213358,40,false,true
213358,41,false,true
213358,42,false,true
213358,43,false,true
213358,44,false,true
213358,45,false,true
213358,46,false,true
213358,47,false,true
213358,48,false,true
213358,49,false,true
213358,50,false,true
213358,51,false,true
213358,52,false,true
213359,40,false,true
213359,41,true,true
213359,42,true,true
213359,43,false,true
213359,44,false,true
213359,45,false,true
213359,46,false,true
213359,47,false,true
213359,48,false,true
213359,49,true,true
213359,50,false,true
213359,51,false,true
213359,52,false,true
213360,40,false,true
213360,41,false,true
213360,42,false,true
213360,43,false,true
213360,44,false,true
213360,45,false,true
213360,46,false,true
213360,47,false,true
213360,48,false,true
213360,49,false,true
213360,50,false,true
213360,51,false,true
213360,52,false,true
213361,40,false,true
213361,41,true,true
213361,42,true,true
213361,43,false,true
213361,44,false,true
213361,45,false,true
213361,46,false,true
213361,47,false,true
213361,48,false,true
213361,49,true,true
213361,50,false,true
213361,51,false,true
213361,52,false,true
213362,40,false,true
213362,41,false,true
213362,42,false,true
213362,43,false,true
213362,44,false,true
213362,45,false,true
213362,46,false,true
213362,47,false,true
213362,48,false,true
213362,49,false,true
213362,50,false,true
213362,51,false,true
213362,52,false,true
213363,51,true,false
213364,41,true,false
213364,42,true,false
213364,46,true,false
213364,49,true,false
213365,40,false,true
213365,41,false,true
213365,42,false,true
213365,43,false,true
213365,44,false,true
213365,45,false,true
213365,46,false,true
213365,47,false,true
213365,48,false,true
213365,49,false,true
213365,50,false,true
213365,51,false,true
213365,52,false,true
213366,42,true,false
213366,47,true,false
213367,42,true,false
213369,40,false,true
213369,41,false,true
213369,42,false,true
213369,43,false,true
213369,44,false,true
213369,45,false,true
213369,46,false,true
213369,47,false,true
213369,48,false,true
213369,49,false,true
213369,50,false,true
213369,51,false,true
213369,52,false,true
213370,40,false,true
213370,41,false,true
213370,42,false,true
213370,43,false,true
213370,44,false,true
213370,45,false,true
213370,46,false,true
213370,47,false,true
213370,48,false,true
213370,49,false,true
213370,50,false,true
213370,51,false,true
213370,52,false,true
213371,49,true,false
213371,52,true,false
213373,40,false,true
213373,41,false,true
213373,42,false,true
213373,43,false,true
213373,44,false,true
213373,45,false,true
213373,46,false,true
213373,47,false,true
213373,48,false,true
213373,49,false,true
213373,50,false,true
213373,51,false,true
213373,52,false,true
213374,41,true,false
213374,42,true,false
213376,41,true,true
213376,42,true,true
213376,50,true,true
213377,41,true,false
213377,42,true,false
213377,51,true,false
213378,41,true,false
213378,42,true,false
213378,51,true,false
213379,41,true,true
213379,42,true,true
213380,40,false,true
213380,41,false,true
213380,42,false,true
213380,43,false,true
213380,44,false,true
213380,45,false,true
213380,46,false,true
213380,47,false,true
213380,48,false,true
213380,49,false,true
213380,50,false,true
213380,51,false,true
213380,52,false,true
213384,41,true,false
213384,42,true,false
213385,40,false,true
213385,41,false,true
213385,42,true,true
213385,43,false,true
213385,44,false,true
213385,45,false,true
213385,46,false,true
213385,47,false,true
213385,48,false,true
213385,49,false,true
213385,50,false,true
213385,51,false,true
213385,52,false,true
213386,40,false,true
213386,41,false,true
213386,42,true,true
213386,43,false,true
213386,44,false,true
213386,45,false,true
213386,46,false,true
213386,47,false,true
213386,48,false,true
213386,49,false,true
213386,50,false,true
213386,51,false,true
213386,52,false,true
213387,41,true,false
213387,42,true,false
213388,40,false,true
213388,41,false,true
213388,42,true,true
213388,43,false,true
213388,44,false,true
213388,45,false,true
213388,46,false,true
213388,47,false,true
213388,48,false,true
213388,49,false,true
213388,50,false,true
213388,51,false,true
213388,52,true,true
213389,40,false,true
213389,41,false,true
213389,42,false,true
213389,43,false,true
213389,44,false,true
213389,45,false,true
213389,46,false,true
213389,47,false,true
213389,48,false,true
213389,49,false,true
213389,50,false,true
213389,51,true,true
213389,52,true,true
213390,51,true,false
213391,51,true,false
213393,41,true,false
213393,42,true,false
213393,51,true,false
213396,51,true,false
213397,41,true,false
213397,42,true,false
213397,51,true,false
213398,51,true,false
213399,41,true,false
213399,42,true,false
213399,51,true,false
213400,40,false,true
213400,41,false,true
213400,42,true,true
213400,43,false,true
213400,44,false,true
213400,45,false,true
213400,46,false,true
213400,47,false,true
213400,48,false,true
213400,49,false,true
213400,50,false,true
213400,51,false,true
213400,52,false,true
213401,40,false,true
213401,41,false,true
213401,42,true,true
213401,43,false,true
213401,44,false,true
213401,45,false,true
213401,46,false,true
213401,47,false,true
213401,48,false,true
213401,49,false,true
213401,50,false,true
213401,51,false,true
213401,52,false,true
213402,40,false,true
213402,41,false,true
213402,42,false,true
213402,43,false,true
213402,44,false,true
213402,45,false,true
213402,46,false,true
213402,47,false,true
213402,48,false,true
213402,49,false,true
213402,50,false,true
213402,51,false,true
213402,52,false,true
213403,40,false,true
213403,41,false,true
213403,42,true,true
213403,43,false,true
213403,44,false,true
213403,45,false,true
213403,46,false,true
213403,47,false,true
213403,48,false,true
213403,49,false,true
213403,50,false,true
213403,51,false,true
213403,52,false,true
213404,40,false,true
213404,41,false,true
213404,42,false,true
213404,43,false,true
213404,44,false,true
213404,45,false,true
213404,46,false,true
213404,47,false,true
213404,48,false,true
213404,49,false,true
213404,50,false,true
213404,51,false,true
213404,52,false,true
213405,40,false,true
213405,41,true,true
213405,42,true,true
213405,43,false,true
213405,44,false,true
213405,45,false,true
213405,46,false,true
213405,47,false,true
213405,48,false,true
213405,49,false,true
213405,50,false,true
213405,51,false,true
213405,52,false,true
213406,41,true,false
213406,42,true,false
213407,40,false,true
213407,41,false,true
213407,42,false,true
213407,43,false,true
213407,44,false,true
213407,45,false,true
213407,46,false,true
213407,47,false,true
213407,48,false,true
213407,49,false,true
213407,50,false,true
213407,51,false,true
213407,52,false,true
213408,40,false,true
213408,41,false,true
213408,42,false,true
213408,43,false,true
213408,44,false,true
213408,45,false,true
213408,46,false,true
213408,47,false,true
213408,48,false,true
213408,49,true,true
213408,50,false,true
213408,51,false,true
213408,52,false,true
213409,40,false,true
213409,41,false,true
213409,42,true,true
213409,43,false,true
213409,44,false,true
213409,45,false,true
213409,46,false,true
213409,47,false,true
213409,48,false,true
213409,49,false,true
213409,50,false,true
213409,51,false,true
213409,52,false,true
213411,41,true,false
213411,42,true,false
213411,47,true,false
213411,52,true,true
213412,40,false,true
213412,41,false,true
213412,42,true,true
213412,43,false,true
213412,44,false,true
213412,45,false,true
213412,46,false,true
213412,47,false,true
213412,48,false,true
213412,49,false,true
213412,50,false,true
213412,51,false,true
213412,52,true,true
213414,41,true,false
213414,42,true,false
213414,51,true,false
213415,40,false,true
213415,41,true,true
213415,42,true,true
213415,43,false,true
213415,44,false,true
213415,45,false,true
213415,46,false,true
213415,47,false,true
213415,48,false,true
213415,49,true,true
213415,50,true,true
213415,51,true,true
213415,52,false,true
213416,40,false,true
213416,41,false,true
213416,42,false,true
213416,43,false,true
213416,44,false,true
213416,45,false,true
213416,46,false,true
213416,47,false,true
213416,48,false,true
